sale_id,sale_date,customer_name,customer_city,product_name,product_category,unit_price,quantity,total_amount,seller_name,sales_channel,sale_status,payment_method
1904,2024-02-07,Customer_104,Buenos Aires,Training Shorts,Shorts,28000,3,84000,Lucas,Instagram,Closed,Credit Card
1905,2024-06-29,Customer_330,CABA,Captain Armband,Accessories,10000,1,10000,Martin,Referral,Closed,Transfer
1906,2024-11-17,Customer_309,Olivos,Sports Backpack,Accessories,26000,1,26000,David,Referral,Pending,Transfer
1907,2024-05-23,Customer_121,CABA,Training Shorts,Shorts,28000,3,84000,Martin,WhatsApp,Cancelled,Credit Card
1908,2024-08-31,Customer_308,CABA,Compression Shorts,Shorts,35000,1,35000,Lucas,MercadoLibre,Cancelled,Debit
1909,2024-08-29,Customer_217,Buenos Aires,Captain Armband,Accessories,10000,3,30000,David,WhatsApp,Closed,Cash
1910,2025-02-22,Customer_131,San Isidro,Adidas Predator,Boots,160000,2,320000,David,Referral,Cancelled,Credit Card
1911,2024-11-20,Customer_280,Vicente Lopez,Football Socks,Accessories,12000,1,12000,Lucas,Instagram,Pending,Cash
1912,2025-01-11,Customer_158,CABA,Puma Future,Boots,138000,2,276000,Martin,WhatsApp,Cancelled,Transfer
1913,2024-09-02,Customer_130,San Isidro,Football Socks,Accessories,12000,3,36000,Lucas,MercadoLibre,Cancelled,Credit Card
1914,2024-05-04,Customer_274,Buenos Aires,Captain Armband,Accessories,10000,3,30000,Lucas,Referral,Closed,Debit
1915,2024-04-02,Customer_121,Olivos,Adidas Predator,Boots,160000,1,160000,David,Instagram,Pending,Credit Card
1916,2025-02-20,Customer_18,Olivos,Captain Armband,Accessories,10000,3,30000,David,Referral,Pending,Debit
1917,2025-03-08,Customer_52,Buenos Aires,Sports Backpack,Accessories,26000,1,26000,Martin,MercadoLibre,Cancelled,Transfer
1918,2024-11-30,Customer_233,CABA,Puma Future,Boots,138000,2,276000,David,Instagram,Cancelled,Debit
1919,2024-05-19,Customer_2,Vicente Lopez,Captain Armband,Accessories,10000,3,30000,David,MercadoLibre,Pending,Transfer
1920,2024-09-12,Customer_265,Buenos Aires,River Jersey,Jersey,56000,1,56000,Martin,Referral,Pending,Debit
1921,2024-05-16,Customer_134,Buenos Aires,Compression Shorts,Shorts,35000,3,105000,Martin,MercadoLibre,Pending,Cash
1922,2025-01-11,Customer_94,Vicente Lopez,River Jersey,Jersey,56000,2,112000,Lucas,Instagram,Closed,Transfer
1923,2024-08-22,Customer_46,Vicente Lopez,Training Jacket,Training,78000,3,234000,David,MercadoLibre,Cancelled,Cash
1924,2025-03-15,Customer_308,Olivos,Boca Jersey,Jersey,55000,2,110000,David,WhatsApp,Pending,Cash
1925,2024-01-15,Customer_270,Vicente Lopez,Training Pants,Training,62000,1,62000,Lucas,Referral,Closed,Cash
1926,2024-07-14,Customer_137,Olivos,Football Socks,Accessories,12000,1,12000,Martin,Referral,Pending,Cash
1927,2024-08-08,Customer_145,Buenos Aires,Training Shorts,Shorts,28000,1,28000,Lucas,Instagram,Pending,Cash
1928,2024-09-25,Customer_121,San Isidro,Boca Jersey,Jersey,55000,1,55000,Lucas,Instagram,Pending,Debit
1929,2025-04-25,Customer_69,Olivos,River Jersey,Jersey,56000,1,56000,Martin,Referral,Cancelled,Cash
1930,2025-03-09,Customer_306,Olivos,Football Socks,Accessories,12000,2,24000,David,WhatsApp,Cancelled,Transfer
1931,2024-08-28,Customer_242,Olivos,Boca Jersey,Jersey,55000,1,55000,Martin,WhatsApp,Closed,Credit Card
1932,2025-01-25,Customer_155,Vicente Lopez,Training Jacket,Training,78000,2,156000,Martin,MercadoLibre,Closed,Transfer
1933,2024-09-23,Customer_87,San Isidro,Training Pants,Training,62000,1,62000,Lucas,MercadoLibre,Pending,Cash
1934,2025-06-27,Customer_222,Buenos Aires,River Jersey,Jersey,56000,1,56000,Lucas,WhatsApp,Pending,Transfer
1935,2024-10-14,Customer_185,Vicente Lopez,Argentina Jersey,Jersey,65000,2,130000,Lucas,MercadoLibre,Cancelled,Credit Card
1936,2025-03-22,Customer_85,Olivos,Training Jacket,Training,78000,1,78000,Martin,Referral,Closed,Debit
1937,2024-06-01,Customer_28,Buenos Aires,Boca Jersey,Jersey,55000,1,55000,David,WhatsApp,Pending,Credit Card
1938,2025-04-23,Customer_224,CABA,Argentina Jersey,Jersey,65000,3,195000,Lucas,WhatsApp,Pending,Credit Card
1939,2025-05-11,Customer_235,Vicente Lopez,Football Socks,Accessories,12000,2,24000,David,Instagram,Closed,Credit Card
1940,2024-10-17,Customer_93,Buenos Aires,River Jersey,Jersey,56000,1,56000,Martin,MercadoLibre,Cancelled,Cash
1941,2025-06-22,Customer_293,Buenos Aires,Training Pants,Training,62000,1,62000,Lucas,WhatsApp,Closed,Debit
1942,2024-12-02,Customer_14,Olivos,Gym Hoodie,Training,85000,1,85000,Martin,WhatsApp,Pending,Credit Card
1943,2024-11-27,Customer_79,CABA,Training Pants,Training,62000,1,62000,David,Referral,Cancelled,Debit
1944,2024-10-02,Customer_305,CABA,Compression Shorts,Shorts,35000,3,105000,Lucas,WhatsApp,Cancelled,Debit
1945,2024-05-12,Customer_109,CABA,Puma Future,Boots,138000,3,414000,Martin,MercadoLibre,Pending,Transfer
1946,2025-01-25,Customer_48,Vicente Lopez,Football Socks,Accessories,12000,1,12000,Lucas,Instagram,Closed,Debit
1947,2024-08-01,Customer_84,Vicente Lopez,River Jersey,Jersey,56000,1,56000,Lucas,MercadoLibre,Cancelled,Cash
1948,2025-05-17,Customer_222,Olivos,River Jersey,Jersey,56000,1,56000,Martin,Instagram,Pending,Transfer
1949,2025-06-08,Customer_103,Vicente Lopez,Sports Backpack,Accessories,26000,1,26000,Lucas,Referral,Pending,Credit Card
1950,2025-03-09,Customer_47,Vicente Lopez,Training Pants,Training,62000,2,124000,Lucas,Instagram,Pending,Debit
1951,2025-06-09,Customer_175,Vicente Lopez,River Jersey,Jersey,56000,1,56000,Martin,Instagram,Cancelled,Cash
1952,2025-06-21,Customer_43,Olivos,Compression Shorts,Shorts,35000,2,70000,Lucas,Referral,Closed,Debit
1953,2024-05-10,Customer_154,Buenos Aires,Adidas Predator,Boots,160000,1,160000,Martin,Referral,Pending,Transfer
1954,2024-02-16,Customer_263,CABA,Training Jacket,Training,78000,1,78000,Martin,Referral,Pending,Transfer
1955,2024-09-16,Customer_182,Olivos,Compression Shorts,Shorts,35000,3,105000,Martin,WhatsApp,Cancelled,Transfer
1956,2025-04-18,Customer_92,Buenos Aires,River Jersey,Jersey,56000,3,168000,Lucas,WhatsApp,Closed,Debit
1957,2024-11-17,Customer_301,Vicente Lopez,Football Socks,Accessories,12000,1,12000,Martin,Referral,Cancelled,Credit Card
1958,2024-08-04,Customer_95,CABA,Puma Future,Boots,138000,1,138000,Martin,MercadoLibre,Cancelled,Transfer
1959,2024-01-19,Customer_3,Vicente Lopez,Training Shorts,Shorts,28000,2,56000,David,WhatsApp,Closed,Debit
1960,2025-02-18,Customer_337,San Isidro,Compression Shorts,Shorts,35000,3,105000,Martin,Referral,Pending,Credit Card
1961,2025-02-08,Customer_155,CABA,Football Socks,Accessories,12000,3,36000,David,Instagram,Closed,Cash
1962,2024-07-11,Customer_14,Buenos Aires,River Jersey,Jersey,56000,1,56000,Lucas,Instagram,Cancelled,Cash
1963,2024-07-14,Customer_45,Olivos,Training Shorts,Shorts,28000,3,84000,Lucas,Instagram,Pending,Debit
1964,2024-06-19,Customer_79,Vicente Lopez,Boca Jersey,Jersey,55000,1,55000,Lucas,Referral,Closed,Debit
1965,2024-07-25,Customer_151,San Isidro,Training Pants,Training,62000,1,62000,Lucas,WhatsApp,Pending,Transfer
1966,2025-03-18,Customer_213,Vicente Lopez,River Jersey,Jersey,56000,3,168000,Martin,MercadoLibre,Closed,Debit
1967,2025-06-09,Customer_303,San Isidro,Training Shorts,Shorts,28000,2,56000,Martin,Referral,Closed,Transfer
1968,2025-03-08,Customer_296,Olivos,Training Jacket,Training,78000,1,78000,Martin,WhatsApp,Pending,Debit
1969,2025-05-21,Customer_319,Olivos,Compression Shorts,Shorts,35000,1,35000,Lucas,Referral,Closed,Cash
1970,2024-07-15,Customer_241,Olivos,Adidas Predator,Boots,160000,3,480000,Lucas,Instagram,Cancelled,Cash
1971,2024-12-13,Customer_309,Vicente Lopez,Training Pants,Training,62000,3,186000,David,MercadoLibre,Cancelled,Debit
1972,2025-01-03,Customer_242,Buenos Aires,Training Shorts,Shorts,28000,3,84000,Martin,Instagram,Pending,Transfer
1973,2024-05-12,Customer_89,Buenos Aires,Gym Hoodie,Training,85000,2,170000,David,Referral,Closed,Debit
1974,2024-08-28,Customer_108,San Isidro,Compression Shorts,Shorts,35000,1,35000,David,WhatsApp,Pending,Credit Card
1975,2024-06-11,Customer_90,San Isidro,Puma Future,Boots,138000,3,414000,David,WhatsApp,Pending,Debit
1976,2024-08-20,Customer_62,San Isidro,River Jersey,Jersey,56000,2,112000,David,Referral,Pending,Credit Card
1977,2024-02-17,Customer_286,Olivos,Captain Armband,Accessories,10000,1,10000,David,WhatsApp,Cancelled,Transfer
1978,2024-04-23,Customer_55,San Isidro,Compression Shorts,Shorts,35000,2,70000,Martin,WhatsApp,Cancelled,Transfer
1979,2024-06-20,Customer_323,CABA,Training Jacket,Training,78000,1,78000,David,MercadoLibre,Closed,Credit Card
1980,2025-06-02,Customer_256,CABA,Football Socks,Accessories,12000,2,24000,David,MercadoLibre,Pending,Cash
1981,2025-03-25,Customer_213,CABA,River Jersey,Jersey,56000,1,56000,David,Referral,Pending,Credit Card
1982,2024-03-28,Customer_137,Olivos,Training Jacket,Training,78000,1,78000,Martin,Referral,Pending,Cash
1983,2025-03-07,Customer_117,Buenos Aires,Argentina Jersey,Jersey,65000,2,130000,Lucas,Referral,Pending,Debit
1984,2025-01-05,Customer_16,Vicente Lopez,Sports Backpack,Accessories,26000,2,52000,David,WhatsApp,Cancelled,Transfer
1985,2024-11-18,Customer_206,Buenos Aires,River Jersey,Jersey,56000,1,56000,Lucas,WhatsApp,Pending,Transfer
1986,2024-06-03,Customer_295,CABA,Gym Hoodie,Training,85000,3,255000,Martin,MercadoLibre,Pending,Debit
1987,2024-11-07,Customer_161,Olivos,Gym Hoodie,Training,85000,3,255000,David,MercadoLibre,Cancelled,Cash
1988,2025-04-01,Customer_330,Buenos Aires,Football Socks,Accessories,12000,2,24000,Martin,Referral,Cancelled,Credit Card
1989,2025-02-18,Customer_102,Olivos,Captain Armband,Accessories,10000,3,30000,David,WhatsApp,Cancelled,Credit Card
1990,2024-05-09,Customer_267,San Isidro,Training Shorts,Shorts,28000,3,84000,Lucas,Instagram,Closed,Credit Card
1991,2024-06-12,Customer_12,CABA,Training Jacket,Training,78000,1,78000,Martin,MercadoLibre,Closed,Credit Card
1992,2025-06-01,Customer_57,CABA,Football Socks,Accessories,12000,2,24000,Lucas,MercadoLibre,Cancelled,Credit Card
1993,2024-05-07,Customer_230,Olivos,River Jersey,Jersey,56000,1,56000,Martin,WhatsApp,Pending,Credit Card
1994,2025-06-30,Customer_305,Buenos Aires,Nike Mercurial,Boots,145000,3,435000,Lucas,MercadoLibre,Pending,Cash
1995,2025-06-16,Customer_127,CABA,Football Socks,Accessories,12000,2,24000,Lucas,Instagram,Pending,Debit
1996,2025-03-11,Customer_211,CABA,River Jersey,Jersey,56000,1,56000,David,WhatsApp,Pending,Cash
1997,2025-04-01,Customer_40,Olivos,Compression Shorts,Shorts,35000,1,35000,Martin,Referral,Cancelled,Debit
1998,2025-05-25,Customer_326,Vicente Lopez,Sports Backpack,Accessories,26000,1,26000,Lucas,Referral,Cancelled,Debit
1999,2024-05-27,Customer_259,Buenos Aires,Sports Backpack,Accessories,26000,1,26000,Lucas,Referral,Closed,Transfer
